date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-01-13,7.2,3,13,,,36,12.8,25.9,1029.8,
2022-01-14,5.2,1,11.2,,,57,6.7,20.4,1029.9,
2022-01-15,5.2,0,13,,,62,5.5,20.4,1024.2,
2022-01-16,6.5,1,13.1,,,33,7.3,20.4,1025,
2022-01-17,7.5,3,14,,,30,9.8,24.1,1026,
2022-01-18,6.1,1,14,,,66,6.4,20.4,1029.9,
2022-01-19,6.9,0.6,14,,,105,8.9,18.5,1030.1,
2022-01-20,10.7,9,13,,,200,14.4,29.6,1021.5,
2022-01-21,8.9,6,13,,,24,10,22.2,1019.1,
2022-01-22,6.1,1.6,12,,,353,9.8,22.2,1025.5,
2022-01-23,5.1,0.7,12,,,27,7.3,20.4,1028.5,
2022-01-24,6.4,0.4,14,,,27,11.8,20.4,1028.1,
2022-01-25,5.3,0,11,,,47,8,18.5,1031.1,
2022-01-26,5.5,-1,12,,,43,6.2,24.1,1028.9,
2022-01-27,8.4,4,13.4,,,16,9.7,22.2,1027.4,
2022-01-28,8.5,4,14,,,39,8.6,20.4,1025.6,
2022-01-29,7.7,3,14,,,352,12.6,25.9,1028.1,
2022-01-30,5.8,0,12.6,,,80,6.7,22.2,1022.4,
2022-01-31,7.2,2,13.2,,,111,10.5,27.8,1011,
2022-02-01,9.3,5,14,,,353,25.9,46.3,1008.8,
2022-02-02,7,0,14.1,,,359,10.5,29.6,1012.9,
2022-02-03,7.8,1.3,15,,,111,10.5,25.9,1022,
2022-02-04,11.4,6,15,,,126,17.6,31.5,1019.1,
2022-02-05,11.3,7,16,,,89,7.3,18.5,1018.1,
2022-02-06,9.8,4,16,,,130,8.4,18.5,1021.9,
2022-02-07,12.5,8,16,,,295,22.1,37,1015.5,
2022-02-08,8.4,3,14,,,342,14.3,29.6,1029.5,
2022-02-09,7.8,-0.7,16,,,332,10.5,25.9,1032.3,
2022-02-10,7.9,0.8,15,,,105,7.1,20.4,1028.8,
2022-02-11,7.7,2,15,,,74,7.6,18.5,1024.6,
2022-02-12,8.6,2,15.6,,,29,8,16.7,1024.2,
2022-02-13,10.5,6,15,,,104,10.2,22.2,1024.6,
2022-02-14,11.7,8,15,,,148,12.8,35.2,1019.5,
2022-02-15,12.9,11,14,,,220,26.2,40.8,1014.9,
2022-02-16,9.6,5,13,,,295,11.5,31.5,1016.2,
2022-02-17,8.9,2.7,14.7,,,107,8.3,20.4,1015.7,
2022-02-18,11.9,8,15.5,,,114,9.5,24.1,1018,
2022-02-19,12.8,9.9,15.5,,,135,14.9,33.3,1017.8,
2022-02-20,12.8,9,16.1,,,147,7.4,20.4,1018.6,
2022-02-21,12.5,8.5,16,,,245,21.8,38.9,1011.3,
2022-02-22,10.7,6,17,,,346,20.7,44.5,1013,
2022-02-23,10.2,1,18.3,,,353,9.9,27.8,1022.8,
2022-02-24,9.2,2,16,,,112,9.1,22.2,1023.6,
2022-02-25,9.8,3.8,15,,,131,10.1,24.1,1018.9,
2022-02-26,8.2,4.9,11,,,16,26.9,48.2,1015.3,
2022-02-27,8.1,6,12,,,8,28.7,48.2,1018.1,
2022-02-28,8.7,4.3,14,,,18,15.1,27.8,1022,
2022-03-01,6.7,3.9,11,,,13,24.5,42.6,1024.1,
2022-03-02,6.2,0.2,12,,,346,11.5,27.8,1022.4,
2022-03-03,6.4,0,13.7,,,97,8.1,22.2,1017.3,
2022-03-04,7.1,2,13,,,39,8.2,22.2,1012.4,
2022-03-05,7.5,2.6,13,,,16,19.9,33.3,1009.7,
2022-03-06,6.7,2,12,,,2,13.1,29.6,1012.2,
2022-03-07,5,-3,12,,,355,10.7,27.8,1014.6,
2022-03-08,5.9,2.9,10,,,10,22.8,44.5,1017.4,
2022-03-09,7.2,0.8,13,,,4,12,31.5,1021.2,
2022-03-10,8.1,0.3,14.2,,,357,11,27.8,1023.5,
2022-03-11,8.5,3,13.5,,,126,12.2,29.6,1024,
2022-03-12,8.9,5,12.2,,,106,9.8,27.8,1024.5,
2022-03-13,8.2,1.7,14,,,101,12.2,33.3,1024.9,
2022-03-14,9.7,4,15.2,,,106,10.4,24.1,1030.6,
2022-03-15,9.9,3,16,,,120,10.5,29.6,1033.6,
2022-03-16,10.5,4.8,16,,,93,8.8,24.1,1026.3,
2022-03-17,12.5,8,18.7,,,344,7.1,16.7,1022,
2022-03-18,12.9,9.7,18,,,20,6.9,20.4,1024.9,
2022-03-19,12.8,10,15.6,,,42,7.9,24.1,1027.8,
2022-03-20,10.9,5.2,15,,,320,10.2,25.9,1031.3,
2022-03-21,9.6,3.7,14,,,15,15,25.9,1032,
2022-03-22,9.3,3,15,,,350,12.8,27.8,1031.3,
2022-03-23,9.7,1.8,17,,,7,9.7,25.9,1028.1,
2022-03-24,10,2,18,,,323,8.9,27.8,1027,
2022-03-25,9.7,2,18.1,,,65,7.3,25.9,1026.2,
2022-03-26,10.6,2,18,,,62,7.3,20.4,1024.9,
2022-03-27,15.5,11,21,,,4,9.8,20.4,1023.3,
2022-03-28,13,9,17,,,325,8.1,27.8,1023.3,
2022-03-29,11.7,5,18,,,107,8.5,24.1,1016.8,
2022-03-30,12.4,9.9,14.1,,,124,20.9,44.5,1004.7,
2022-03-31,14.2,12,16,,,168,17.9,37,994,
2022-04-01,13.4,11,16,,,234,31,44.5,997.5,
2022-04-02,9.7,6.3,12,,,232,35.5,51.8,1003.3,
2022-04-03,8.3,4,12.4,,,157,9.8,29.6,1012.5,
2022-04-04,9.7,5.6,14,,,66,9.8,24.1,1016.9,
2022-04-05,10.1,3,16,,,332,11.1,27.8,1013.5,
2022-04-06,9.2,4,13.2,,,91,7.2,25.9,1010.8,
2022-04-07,12.1,7.4,16,,,278,11.2,24.1,1009.2,
2022-04-08,15,11.3,18.7,,,175,14.1,35.2,1012.1,
2022-04-09,14.1,9.4,16.8,,,196,18.5,42.6,1007.9,
2022-04-10,11.2,6.3,16.3,,,339,20.3,46.3,1015.1,
2022-04-11,10.4,3.1,15.8,,,133,9.8,27.8,1023,
2022-04-12,10.7,3.5,17,,,119,7.3,27.8,1021.1,
2022-04-13,12.9,4.4,19.8,,,356,7.2,20.4,1017.2,
2022-04-14,14.4,7,22,,,12,8.3,20.4,1016.6,
2022-04-15,14.9,9,21,,,23,8.5,22.2,1017.1,
2022-04-16,16.1,8.9,23,,,52,9.8,22.2,1012.5,
2022-04-17,14.7,9.8,19,,,20,24.4,37,1010.5,
2022-04-18,12.9,8,19,,,350,19.5,35.2,1011.6,
2022-04-19,12.6,5,18,,,141,10.5,29.6,1012.9,
2022-04-20,14.3,9.6,19,,,136,13,33.3,1011.4,
2022-04-21,17.1,14,20.6,,,79,17.4,31.5,1003.2,
2022-04-22,14.8,12.3,17.5,,,200,12.4,31.5,1001.1,
2022-04-23,15.4,9.8,20,,,137,15.1,38.9,1009.6,
2022-04-24,16.4,14,19.9,,,185,17.2,37,1009.8,
2022-04-25,15.8,13.2,18.6,,,208,12.6,31.5,1013.1,
2022-04-26,14.7,9.1,19.9,,,166,9.1,25.9,1016.2,
2022-04-27,14,6.8,20.7,,,328,8.3,27.8,1017.1,
2022-04-28,16.5,9.3,22.9,,,0,11.1,24.1,1017.8,
2022-04-29,16.5,11.7,22.4,,,7,14.1,27.8,1019,
2022-04-30,15.4,9.5,21.1,,,104,8.9,25.9,1018.2,
2022-05-01,13.4,8.3,19.6,,,77,5.3,25.9,1015.8,
2022-05-02,14.3,6.8,20.1,,,312,10.8,29.6,1012.8,
2022-05-03,15.3,9.4,20.7,,,254,8.6,25.9,1014.2,
2022-05-04,15.6,10.6,20.7,,,104,7.7,25.9,1018.3,
2022-05-05,15.2,9.5,20.4,,,43,9.1,22.2,1017.4,
2022-05-06,18.5,14.8,24.8,,,63,14.2,25.9,1011.3,
2022-05-07,16.9,13.3,21.9,,,18,7.3,22.2,1012.5,
2022-05-08,17.8,13.6,22.3,,,348,9.1,22.2,1015,
2022-05-09,18.2,14.3,22.8,,,324,8.9,24.1,1019.6,
2022-05-10,17.8,11.9,22.3,,,329,10.1,27.8,1020.9,
2022-05-11,18,10.8,23.1,,,302,9.1,27.8,1021.3,
2022-05-12,18.4,10.9,23.5,,,305,11,31.5,1022.7,
2022-05-13,18.3,10.3,23.8,,,289,10.3,27.8,1021,
2022-05-14,18.1,9.8,25.2,,,306,9.4,27.8,1019.3,
2022-05-15,17.7,9.7,23,,,268,8.1,25.9,1019.4,
2022-05-16,18.7,11.3,24.2,,,294,9.8,29.6,1020.1,
2022-05-17,19.4,11.3,24.6,,,298,10,31.5,1018.7,
2022-05-18,20.4,12.7,27.2,,,319,7.4,24.1,1018.5,
2022-05-19,20.6,15.1,25.1,,,318,11.4,27.8,1024.1,
2022-05-20,19.7,11.9,25.8,,,311,11.4,29.6,1027.1,
2022-05-21,19.2,11.5,23.7,,,281,8.7,25.9,1021.7,
2022-05-22,20.9,16.3,25,,,247,8.9,25.9,1015.1,
2022-05-23,21.4,16.5,26.6,,,143,9.5,27.8,1011.6,
2022-05-24,22.3,17.2,27.1,,,146,17,38.9,1009.6,
2022-05-25,22.5,14.5,28.6,,,140,10.6,33.3,1012.7,
2022-05-26,23.8,18,31.2,,,101,7.4,27.8,1017,
2022-05-27,26.2,19.6,32.4,0.4,,45,10.3,27.8,1014.1,
2022-05-28,24.8,19.8,29.6,0,,330,9.8,27.8,1006.7,
2022-05-29,22,17.1,25.2,0,,275,9.9,31.5,1004.2,
2022-05-30,23,19.5,26.8,0,,156,15.2,29.6,1009.5,
2022-05-31,23.2,19.2,26.6,0,,153,13.8,31.5,1013.5,
2022-06-01,21.6,15.6,25.9,0,,301,9.2,27.8,1015.9,
2022-06-02,22.7,15.1,30,0,,351,9,25.9,1016.7,
2022-06-03,25.4,17.4,31.5,0,,104,8.8,,1017.4,
2022-06-04,25.8,18.5,31.9,0,,212,7.6,,1017.9,
2022-06-05,25.4,19,33.8,0,,89,10.3,,1017.1,
2022-06-06,24.1,16.9,29.5,0,,304,12.8,,1015.1,
2022-06-07,23.2,16.1,29.8,0,,277,8.8,,1012.3,
2022-06-08,23,17.4,28,0,,281,9.9,,1009.7,
2022-06-09,22.2,19,25.8,4.5,,111,11,,1005.8,
2022-06-10,23.6,18,28.2,0,,4,26.7,,1009.7,
2022-06-11,24.8,19.1,29.9,0,,348,17.1,,1015.2,
2022-06-12,26.2,19.8,32.6,0,,353,14.7,,1016.8,
2022-06-13,24.1,18.6,29.9,0,,271,10.6,,1015.6,
2022-06-14,22.7,16.2,27.4,0,,240,9.7,27.8,1016.1,
2022-06-15,23.2,16.9,27.7,0,,291,8.1,25.9,1018.3,
2022-06-16,24.6,19.9,28.6,0,,295,9.8,27.8,1017.5,
2022-06-17,23.9,19.3,27.8,0,,273,8.1,25.9,1017.9,
2022-06-18,25.7,18.4,33.3,0,,6,14.7,27.8,1017.6,
2022-06-19,25.2,19.6,30.3,0,,162,11.6,27.8,1016.1,
2022-06-20,23.4,16.8,28.8,0,,294,9.9,25.9,1015.6,
2022-06-21,24.3,17.3,29.1,0,,133,10.2,25.9,1015.8,
2022-06-22,26.1,19.9,30.7,0,,144,11.5,27.8,1013.5,
2022-06-23,25.2,21.2,30.5,0,,153,10.1,24.1,1014.5,
2022-06-24,25.3,20.3,30.2,0,,249,8.1,25.9,1014.4,
2022-06-25,25.7,21.4,30.9,2.6,,182,10,27.8,1014.9,
2022-06-26,27,19,33,0,,117,10.6,27.8,1014.5,
2022-06-27,29.2,20.4,38.2,0,,124,13.5,37,1014.3,
2022-06-28,28.2,22,38,0,,150,14.5,35.2,1013.4,
2022-06-29,25.4,20.7,29,0,,278,14.3,33.3,1012.6,
2022-06-30,25.4,18.6,31,0,,295,9.8,25.9,1012.4,
2022-07-01,24.8,16.2,30.6,0,,277,9.5,25.9,1013.9,
2022-07-02,25.3,17.5,31.7,0,,317,11.7,31.5,1015.9,
2022-07-03,26.8,19.6,33.9,0,,299,8.6,27.8,1015.7,
2022-07-04,27.3,20.2,33.5,0,,258,9,27.8,1014.6,
2022-07-05,26.8,20.8,31,0,,238,12.9,31.5,1014.2,
2022-07-06,26.2,18.8,31.7,0,,290,8.7,27.8,1014.5,
2022-07-07,26.1,20.8,30.4,0,,247,12.7,29.6,1013.9,
2022-07-08,25.4,17.9,31.6,1.5,,12,22.9,38.9,1015.1,
2022-07-09,26,19.8,32.7,0,,3,18.4,37,1017.1,
2022-07-10,24.2,19.5,27.7,0,,325,15.7,31.5,1015.4,
2022-07-11,24,17.1,28.5,0,,287,9.8,27.8,1017,
2022-07-12,24.6,17.7,28.9,0,,279,9.4,27.8,1019.4,
2022-07-13,24.8,18.9,29,0,,221,11,25.9,1020.3,
2022-07-14,25,19.4,28.4,0,,272,9.8,25.9,1019.3,
2022-07-15,25.5,19.1,30,0,,287,10.9,29.6,1014.8,
2022-07-16,26,19.5,30.7,0,,279,8.6,27.8,1015.8,
2022-07-17,25.9,18.2,31.3,0,,311,9.3,27.8,1017.6,
2022-07-18,26.4,18.2,33.5,0,,308,8.2,25.9,1018.1,
2022-07-19,27.5,20.4,34,0,,272,10.1,25.9,1017.2,
2022-07-20,26.8,20.7,31.5,0,,280,8.4,25.9,1017.3,
2022-07-21,26.9,20.5,31.3,0,,299,10.6,29.6,1016.6,
2022-07-22,28.2,22.9,32.3,0,,261,9.6,27.8,1016,
2022-07-23,27.5,22.1,32.1,0,,264,8.8,27.8,1016.6,
2022-07-24,27,22,31.2,0,,248,8.3,25.9,1016.2,
2022-07-25,27.5,21.4,32.3,0,,309,11.7,31.5,1013.8,
2022-07-26,27.7,21.6,31.4,0,,208,9.6,29.6,1010.8,
2022-07-27,27.7,24,31.1,0.2,,188,11.8,33.3,1009.4,
2022-07-28,27.1,21.7,30.9,0,,200,10.3,29.6,1011.5,
2022-07-29,26.7,21.3,30.7,0,,205,9.9,27.8,1014.1,
2022-07-30,26.9,22.2,31,2.6,,177,11.4,27.8,1013.4,
2022-07-31,27.5,21.8,32.7,0,,286,10.9,27.8,1013.3,
2022-08-01,27.7,22.6,32.5,0,,124,12.2,27.8,1013.5,
2022-08-02,26.9,20.2,33.4,0,,310,10.2,25.9,1013.7,
2022-08-03,27.6,20.6,33.7,0,,304,10.3,25.9,1014,
2022-08-04,27.3,20.8,31.6,0,,293,9.7,27.8,1014.5,
2022-08-05,27.1,21.4,30.9,0,,288,10.5,27.8,1014,
2022-08-06,27.6,22.4,31.2,0,,304,13,31.5,1012.2,
2022-08-07,28.3,23.7,33.4,0,,227,10.4,25.9,1011.3,
2022-08-08,27.6,23.3,31.7,0,,45,12.8,25.9,1012.7,
2022-08-09,25.7,22,30.6,0.7,,41,11.7,22.2,1014.8,
2022-08-10,25.7,19.5,31,0,,343,11.3,25.9,1015.1,
2022-08-11,26.3,20.8,30.5,0,,359,10.9,24.1,1013.7,
2022-08-12,25.4,19.5,28.9,0.4,,93,11.2,24.1,1012.2,
2022-08-13,23.5,18.7,27.8,37,,107,11.4,25.9,1011.9,
2022-08-14,24.2,18,30.5,0,,313,9.5,27.8,1010.2,
2022-08-15,25.5,18.4,30.7,0.2,,136,12.1,35.2,1009.3,
2022-08-16,26.7,21.6,31,34.1,,164,11.9,27.8,1009.9,
2022-08-17,27.5,22.6,31.8,0,,128,11,31.5,1012.1,
2022-08-18,29.4,24.6,34.3,0,,137,21.2,46.3,1009,
2022-08-19,25.9,22.3,28.5,3.1,,243,15.7,38.9,1009.8,
2022-08-20,23.9,17.7,28.9,0,,321,13.6,33.3,1011.8,
2022-08-21,25.2,19.1,29.2,0,,316,12.1,29.6,1010,
2022-08-22,25.5,19.9,30,0,,255,10.4,22.2,1007.7,
2022-08-23,26.1,22.2,30.8,0,,343,12.9,29.6,1009.7,
2022-08-24,25.5,20,29.5,0,,339,11.2,25.9,1012.5,
2022-08-25,24.8,18.7,29.6,0,,317,9.3,25.9,1012.2,
2022-08-26,26,20.6,30.1,0,,279,9.9,24.1,1010.3,
2022-08-27,26.2,22.3,30,11.7,,190,9.6,24.1,1010.7,
2022-08-28,25,20.9,30.1,0.6,,115,9.9,27.8,1013.6,
2022-08-29,24.7,19.5,28.8,0,,316,11.8,27.8,1016,
2022-08-30,25.5,19.8,30,0,,308,11,27.8,1016.4,
2022-08-31,25.6,20.5,29.6,0.7,,207,10,29.6,1014.1,
2022-09-01,23.6,20.9,28.1,11.3,,87,10.6,27.8,1011,
2022-09-02,23.3,18.6,27.6,0,,342,8.8,25.9,1013.2,
2022-09-03,23.7,19.8,28.8,0.1,,117,10,31.5,1015,
2022-09-04,23.7,21,28.7,11.2,,93,9.7,24.1,1017.5,
2022-09-05,24.2,19,29.2,0,,315,7.5,24.1,1020.6,
2022-09-06,25,18.7,30.7,0,,118,8.2,25.9,1018.9,
2022-09-07,25.7,21.3,29.6,0.2,,129,11,33.3,1016.2,
2022-09-08,26,23.8,28.5,12.6,,132,14.5,37,1013.3,
2022-09-09,26.7,23.2,29.7,1.5,,221,10.1,29.6,1013.3,
2022-09-10,25.6,21.6,28.1,0.2,,249,11.2,29.6,1014.3,
2022-09-11,23.4,18.4,28.6,0,,3,12.1,33.3,1013.6,
2022-09-12,23.1,17.7,28.5,0,,354,9.1,25.9,1014.5,
2022-09-13,22.3,15.8,28.1,0,,348,7.2,25.9,1014.7,
2022-09-14,23.9,18,28.8,0,,128,12.6,35.2,1014.9,
2022-09-15,25.2,20.7,27.8,4.1,,146,20.6,42.6,1011.9,
2022-09-16,26.6,24.9,28.5,2.5,,225,20.2,37,1008,
2022-09-17,23.2,16.1,27,0.1,,279,27.4,48.2,1004.3,
2022-09-18,18.2,10.6,25.5,0,,342,10.7,29.6,1014.2,
2022-09-19,19.3,12.2,26,1,,122,10.4,29.6,1013.4,
2022-09-20,20.6,15.9,26.2,0.2,,23,8.2,24.1,1013.5,
2022-09-21,19.6,14.5,24,0,,351,12.2,25.9,1016,
2022-09-22,18.3,13.1,23.4,0.1,,352,10.7,25.9,1017.6,
2022-09-23,17.3,11.2,22.9,0,,42,10.1,27.8,1018.7,
2022-09-24,19.6,14.2,24.2,0.6,,123,17.6,38.9,1017.6,
2022-09-25,19,16.5,22.4,23.6,,131,21.5,40.8,1012,
2022-09-26,18.3,15.4,22,6.1,,110,10.6,25.9,1008.4,
2022-09-27,21.2,19.2,23.7,0.2,,248,25.1,46.3,1004.1,
2022-09-28,20.1,15.9,23.1,0.3,,187,14.2,35.2,1003.6,
2022-09-29,21.9,17.9,24.6,104.5,,217,20.5,40.8,1003.5,
2022-09-30,20.5,16,24,12.1,,140,19.6,46.3,1008.3,
2022-10-01,19.4,15.6,21.8,1,,253,14.4,33.3,1017.2,
2022-10-02,18.7,13.2,24.4,0,,112,6.2,22.2,1021.6,
2022-10-03,19.8,15.7,23.6,0,,48,10.4,25.9,1017.4,
2022-10-04,19.5,15.4,23.6,0,,10,7.8,25.9,1020.6,
2022-10-05,18.8,13.9,23.8,0,,55,6.9,24.1,1025.5,
2022-10-06,19,14.7,24.7,0,,353,7.5,25.9,1026.2,
2022-10-07,18.4,13.9,23.8,0,,30,5.4,18.5,1023.3,
2022-10-08,18.3,13.3,23.3,0,,107,5.9,22.2,1020.1,
2022-10-09,18.6,14.2,22.8,0,,90,5.6,24.1,1019.1,
2022-10-10,18.6,15.3,23.5,3.9,,42,7.9,18.5,1018.5,
2022-10-11,17.6,11.8,23.7,0,,28,5.3,24.1,1019.1,
2022-10-12,18.7,14.5,22.8,0,,80,6.1,20.4,1020,
2022-10-13,18.3,15.1,21,8.4,,7,8.1,24.1,1017.9,
2022-10-14,17.4,11.6,22.1,0,,341,8.3,33.3,1015.9,
2022-10-15,17.4,12.4,23.4,0,,71,6.3,22.2,1016.7,
2022-10-16,18.4,14.4,23.7,0,,31,6.6,20.4,1022.2,
2022-10-17,18.1,14,24.4,0,,18,5.4,18.5,1027.1,
2022-10-18,17.7,12.4,22.9,0,,344,8.4,24.1,1026.3,
2022-10-19,17.8,12.6,22.8,0,,344,6,25.9,1020.4,
2022-10-20,18.3,13.7,23.9,0,,88,6.5,20.4,1020.4,
2022-10-21,17.5,11.7,22.9,0,,115,9.4,29.6,1021.5,
2022-10-22,20.9,18.3,23.6,0,,137,16.9,40.8,1022.5,
2022-10-23,20.8,18.5,23.8,0,,130,13.3,35.2,1023.8,
2022-10-24,19.3,14.8,23.8,0,,123,10.7,35.2,1022.7,
2022-10-25,19.7,16.2,23.4,0,,116,10.8,31.5,1021.1,
2022-10-26,18.6,15.1,23.6,0,,99,6.7,18.5,1022.7,
2022-10-27,16.9,11.8,23.9,0,,52,4.8,16.7,1025.7,
2022-10-28,17,11.7,24.4,0,,76,5.7,20.4,1025.7,
2022-10-29,17.5,11.9,24.9,0,,13,6.1,20.4,1024.5,
2022-10-30,15.7,10.9,23.3,0,,43,5.2,22.2,1022.4,
2022-10-31,15.7,9.6,23.3,0,,15,5.8,22.2,1022.5,
2022-11-01,15.4,9.2,22.4,0,,29,5.6,16.7,1023.4,
2022-11-02,15,9.4,21.8,0,,98,5.2,18.5,1023.6,
2022-11-03,16.2,11.7,21,1.4,,108,9.8,27.8,1020,
2022-11-04,18.6,13.5,21.2,5.5,,191,20.2,46.3,1007.1,
2022-11-05,14.6,12,19.2,0.8,,19,19,40.8,1005.2,
2022-11-06,15,8,20.3,0,,351,16.8,38.9,1013.4,
2022-11-07,11.9,5.5,19.6,0,,18,5.9,22.2,1020.3,
2022-11-08,13.3,8,20.8,0,,83,6.8,18.5,1021.6,
2022-11-09,13.2,8.4,19.3,0,,97,8.2,24.1,1021.1,
2022-11-10,15.8,11.3,22,1.7,,63,6,18.5,1023.1,
2022-11-11,15,9.3,21,0,,56,6.5,16.7,1028.9,
2022-11-12,13.2,8.6,18.5,0,,58,7.5,16.7,1025.8,
2022-11-13,13.9,10.5,18.5,7.3,,70,10,16.7,1021.2,
2022-11-14,12.9,9.4,16.8,15.9,,19,12.3,25.9,1020,
2022-11-15,13,7.5,17.8,10.8,,104,13.1,29.6,1017.6,
2022-11-16,18.2,13.7,21,42.2,,197,14.9,33.3,1005.6,
2022-11-17,16.4,12.7,20,1.9,,129,10.5,25.9,1004.7,
2022-11-18,17.7,11.4,20.3,19.5,,230,16.8,33.3,1002.7,
2022-11-19,15.3,13,18.8,18.9,,187,15.3,29.6,1003.3,
2022-11-20,11.9,7.5,15.8,0.7,,357,11.3,31.5,1007.8,
2022-11-21,11.7,4.5,16.9,1.7,,129,12.3,37,1010.2,
2022-11-22,13.3,10.4,17.9,43.9,,261,32.7,61.1,994.2,
2022-11-23,11.4,7,16.2,0,,48,8.1,25.9,1004,
2022-11-24,12.2,9,18.1,0,,43,7,18.5,1013.2,
2022-11-25,11.5,8.5,16.3,10.2,,90,11.4,24.1,1018.5,
2022-11-26,12.4,10.8,15,10.7,,39,15.5,37,1016,
2022-11-27,11.8,7.7,16.6,0,,20,15.5,31.5,1021.2,
2022-11-28,9.9,5.3,14.6,0,,79,10.2,20.4,1016.9,
2022-11-29,10.2,7.2,15.1,0.2,,44,7.7,18.5,1011.6,
2022-11-30,10.1,6.9,15.1,0,,18,12.9,29.6,1011.1,
2022-12-01,8.5,5,14.3,0,,47,5.7,18.5,1014.2,
2022-12-02,9.2,5.1,12.9,7.3,,76,8.8,20.4,1016.2,
2022-12-03,11.4,10,14,27.6,,75,20.4,27.8,1012.4,
2022-12-04,13.1,11,16,31.1,,138,14.7,25.9,1014.5,
2022-12-05,14.1,11,18,1,,132,14,29.6,1019.4,
2022-12-06,14,10,18,0.2,,116,11.8,25.9,1015.1,
2022-12-07,11.7,7.7,17.3,1.2,,108,7.8,16.7,1010.9,
2022-12-08,12.5,8.8,16.4,0.3,,140,10.1,24.1,1010.6,
2022-12-09,16.6,14,18,10.2,,148,23.3,40.8,1005.1,
2022-12-10,15.7,13,17.2,32.5,,202,13.4,37,997.5,
2022-12-11,12.2,8,14,1,,282,15.8,33.3,1000.6,
2022-12-12,7.7,3.9,13,0,,73,8.4,18.5,1007.1,
2022-12-13,9.1,7.8,11,12.5,,68,13,25.9,1005.3,
2022-12-14,10.5,8,13,23.1,,58,11.2,25.9,1001.8,
2022-12-15,12.5,7,17,18.1,,107,19.4,40.8,1006.3,
2022-12-16,15.5,14,17,15.8,,156,12.6,33.3,1006.5,
2022-12-17,14.3,12,17,0.8,,199,12.8,25.9,1016,
2022-12-18,11.5,8,17,0,,69,7.9,18.5,1027.6,
2022-12-19,9,5,15,0,,40,7.1,20.4,1031.9,
2022-12-20,8.1,3.6,14.3,0,,63,5.9,22.2,1028.8,
2022-12-21,8.6,4.9,13,0,,83,7.8,20.4,1022.6,
2022-12-22,12,9,16,0,,97,9.4,16.7,1018.3,
2022-12-23,12.1,8.8,17,0,,80,7.3,18.5,1016.7,
2022-12-24,13.3,10,18,0,,97,10.5,18.5,1017.5,
2022-12-25,12.2,8,17.1,0,,89,8.5,20.4,1023.5,
2022-12-26,12.5,9,17,0,,101,9.5,18.5,1027.4,
2022-12-27,12.7,9.8,16.3,0,,109,9.3,20.4,1026.5,
2022-12-28,12,8.8,17,0,,107,9.1,18.5,1025.6,
2022-12-29,11.7,8,16.4,0.4,,117,12.8,29.6,1024.7,
2022-12-30,14.6,12,17.2,1,,144,12.2,27.8,1023.9,
2022-12-31,13.7,10,18,0,,93,6,16.7,1029.4,
2023-01-01,12.4,9,18,0,,82,6.6,16.7,1031.2,
2023-01-02,12,8,17,0,,96,8.5,20.4,1029.8,
2023-01-03,12.1,9,17,0.2,,95,8.5,20.4,1029.1,
2023-01-04,11.4,7.5,16,0,,31,6.8,16.7,1028.9,
2023-01-05,9.3,5,14,0,,79,7.4,20.4,1025.4,
2023-01-06,11.3,8,15,0.5,,89,6.7,16.7,1024.1,
2023-01-07,11.4,9,14.1,0,,71,5.8,16.7,1023.6,
2023-01-08,12.3,7,16.3,2.5,,129,10.6,35.2,1019.5,
2023-01-09,14.7,12,16.3,23.2,,243,32.4,48.2,1007.4,
2023-01-10,9.8,5,15,0.3,,346,13.1,35.2,1014.3,
2023-01-11,6.5,-0.3,14.7,0,,62,8.7,22.2,1020.4,
2023-01-12,8.7,4,15,0.9,,43,7.8,18.5,1019.7,
2023-01-13,8.8,3,14,0,,112,8.9,18.5,1020.8,
2023-01-14,9.8,4,16,0,,10,7.4,24.1,1020.9,
2023-01-15,10.7,4.9,16,3.3,,132,12.2,29.6,1016.9,
2023-01-16,13,12,14,5.3,,229,33.6,50,1004.1,
2023-01-17,14.2,13,16,10.5,,215,33.1,51.8,993.2,
2023-01-18,12,10,15,10.2,,233,25.4,51.8,995.7,
2023-01-19,7.8,4,12,5.3,,248,15.6,42.6,1002.4,
2023-01-20,4.9,2,7,4.7,,37,13.9,38.9,1002.9,
2023-01-21,6,2,8.2,0.2,,6,22.8,44.5,1004.2,
2023-01-22,3.8,1,8,1.1,,28,7.2,22.2,1010.9,
2023-01-23,4.9,2,9,1.5,,73,9.1,24.1,1014.7,
2023-01-24,6.6,3,11.8,0,,47,10.6,22.2,1023.6,
2023-01-25,7.2,3,13,0,,35,10.5,22.2,1018.1,
2023-01-26,8.3,5,13,0,,19,15.5,24.1,1007.5,
2023-01-27,7,2.6,12,2.9,,34,12.6,24.1,1006.1,
2023-01-28,6.2,4.9,8,5.9,,42,13.6,22.2,1012.7,
2023-01-29,6.4,2,12,0,,19,11.8,22.2,1019.8,
2023-01-30,4.5,-1,11,0,,35,7.8,24.1,1020.4,
2023-01-31,7.1,0.7,14,0,,27,8.4,20.4,1021.1,
2023-02-01,6.6,1,13.1,0,,81,6.4,20.4,1023.9,
2023-02-02,8.1,3.2,14,0,,26,8.9,20.4,1023.4,
2023-02-03,7.3,1,13.1,0,,30,7,20.4,1027.2,
2023-02-04,8.9,3,16,0,,19,9,25.9,1021.6,
