date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2024-06-08,26.2,22,30.1,0,,347,19.1,,1011.4,
2024-06-09,27,22.2,32,0,,156,13.5,,1008.9,
2024-06-10,25.5,22.8,29,0,,338,20.1,,1009.7,
2024-06-11,26.7,22.4,32,0.9,,330,16.7,,1009.9,
2024-06-12,26.7,23,32,0.1,,333,10.1,,1009.7,
2024-06-13,28.2,23,33,1.4,,1,11,,1009.9,
2024-06-14,26.9,22,32,0.6,,327,15.6,,1010.4,
2024-06-15,27.7,25,31.3,0,,166,17.8,,1008,
2024-06-16,27.4,23,31.3,0,,164,16.4,,1008.5,
2024-06-17,28.9,23,35,0,,165,11.5,,1011.5,
2024-06-18,29.6,21.7,36.1,0,,75,9.8,,1012.7,
2024-06-19,27.8,23,32,0,,328,19.6,,1013.9,
2024-06-20,29.3,24,35,0,,331,13.5,,1011.6,
2024-06-21,27.6,24,31,1.1,,354,15.6,,1008.1,
2024-06-22,25.3,20.8,29,0.7,,358,17,,1009.1,
2024-06-23,26.4,21,32,0.2,,182,11,,1010.2,
2024-06-24,27.2,21,31.3,0,,160,13.6,,1009.2,
2024-06-25,28.9,22,34,0,,156,12.3,,1005.7,
2024-06-26,24.9,20,29,2.3,,329,32.3,,1005.5,
2024-06-27,23.1,16.9,28.2,15.7,,327,20.3,,1011,
2024-06-28,24.6,20,28,0,,183,12.6,,1010.6,
2024-06-29,25.3,21,29,0,,358,12.2,,1010.3,
2024-06-30,25.9,21,29.7,0,,18,11.2,,1012.9,
2024-07-01,25.4,18,30,0,,160,9.3,,1011.5,
2024-07-02,24.6,18,30,0,,0,8,,1007.4,
2024-07-03,26.5,20,32,0.5,,349,13.8,,1005.4,
2024-07-04,28.4,21,35,0,,196,13.4,,1005,
2024-07-05,28.6,23,33.6,0,,152,11.1,,1005.3,
2024-07-06,28.8,22,35,0,,352,9.8,,1005.6,
2024-07-07,29,25,33,0,,331,15.3,,1007.4,
2024-07-08,29.8,27,34,0,,327,21.1,,1008.2,
2024-07-09,29.3,26,34,0,,330,17.9,,1009,
2024-07-10,29.8,25,35,0,,329,21.4,,1010.4,
2024-07-11,29.1,26,33,0,,338,26.3,,1010.5,
2024-07-12,29.1,25,33.2,0,,349,13.6,,1009.1,
2024-07-13,27,23,30.3,0,,349,13.7,,1007.7,
2024-07-14,27.3,21,33,0,,327,16.7,,1008.1,
2024-07-15,27.1,21,32,0,,351,9,,1008.9,
2024-07-16,27.7,20,33,0,,79,8,,1009.4,
2024-07-17,29,24,34,0,,18,7.2,,1010.2,
2024-07-18,27.5,23,32,0.9,,332,15.2,,1010,
2024-07-19,28.1,24,33,0,,333,16,,1007.4,
2024-07-20,29,24.8,33,0,,5,9.8,,1004.5,
2024-07-21,25.5,22,28.1,6.6,,337,15.6,,1006.6,
2024-07-22,27.6,20,33.1,0,,77,7.6,,1007.5,
2024-07-23,28.6,24,32,0,,156,12.6,,1005.4,
2024-07-24,28.5,26.7,31,0.3,,321,22.3,,1001.6,
2024-07-25,26.7,23,30,18.5,,355,17.9,,1003.9,
2024-07-26,27.5,25,30,0,,29,13.3,,1004.8,
2024-07-27,26.2,25,28,0,,341,31.9,,1006.7,
2024-07-28,25.4,22,27,0.5,,328,38.6,,1011.9,
2024-07-29,24.9,21,29,0.2,,342,23.9,,1013.3,
2024-07-30,25.4,19,30.2,0,,157,15.4,,1007.6,
2024-07-31,27.1,23.5,31,0,,257,23,,1004.9,
2024-08-01,28.1,24,31.2,0,,340,21.7,,1009.9,
2024-08-02,27.2,21,32,0,,19,13.2,,1008.6,
2024-08-03,27.9,23,32,0,,340,16.6,,1005.5,
2024-08-04,29.4,24,35,0,,20,11.1,,1005.5,
2024-08-05,30,22,36,0,,156,9.5,,1004.3,
2024-08-06,29,25,34,0,,342,15.9,,1003.4,
2024-08-07,28.3,26.9,30.2,0,,327,36.1,,1003.8,
2024-08-08,27.8,25.3,31,0,,329,34.4,,1009,
2024-08-09,28.4,25,32.3,0,,58,9.7,,1011.6,
2024-08-10,28.4,22,34,0,,41,9.6,,1010.3,
2024-08-11,27.6,25,31,0.3,,334,25.4,,1010,
2024-08-12,28.8,24,34,0,,10,13.9,,1007.4,
2024-08-13,28,25,31,0,,344,20.4,,1009.4,
2024-08-14,28.5,23,34,0,,4,13.1,,1009.8,
2024-08-15,26.3,24.9,28,0,,6,21.1,,1014.2,
2024-08-16,25,22,27,12.7,,341,9.9,,1012.1,
2024-08-17,25.6,19,31,0,,193,13.3,,1013.9,
2024-08-18,25.6,18,30,0,,148,12.6,,1015,
2024-08-19,27,22,30.7,0,,154,15.8,,1012.1,
2024-08-20,26.9,21,32,0,,4,11.4,,1011.5,
2024-08-21,27.5,19,36,0,,164,9.8,,1010.2,
2024-08-22,27.3,22,32.5,0,,157,17,,1006.3,
2024-08-23,28.4,24,34,0,,313,15.8,,1007.8,
2024-08-24,27.9,25,32,0,,344,24.2,,1010.8,
2024-08-25,27.2,25,30,0,,333,28.8,,1010.4,
2024-08-26,27.7,25.1,31,0,,332,27.6,,1008.9,
2024-08-27,27.7,25,31,0,,341,26,,1010.9,
2024-08-28,27.8,24,34,,,359,19,,1014.1,
2024-08-29,26.2,20,31,,,50,15.5,,1015.2,
2024-08-30,25.5,18,32,,,49,11.7,,1013.1,
2024-08-31,26.5,22,32,,,333,14.4,,1012.5,
2024-09-01,27.3,22,34,,,2,12.3,,1013.6,
2024-09-02,26.4,18,33,,,124,17.8,,1015.1,
2024-09-03,26.4,20,31.2,,,92,12.2,,1014.1,
2024-09-04,25.6,19,33,,,331,11.7,,1009.6,
2024-09-05,25,23,28,0,,325,34.7,,1009.3,
2024-09-06,24.4,23,26,0,,2,31.5,,1015.9,
2024-09-07,22.8,18,26.3,0,,24,17,,1020,
2024-09-08,23,18,28,0,,16,12.6,,1018.5,
2024-09-09,23.4,16,28.4,0,,105,14.4,,1016.4,
2024-09-10,25.6,22,29,0,,149,21.4,,1012.5,
2024-09-11,26.2,22,31,0,,132,11.8,,1009.6,
2024-09-12,24.4,20,30,0,,340,14.5,,1010.9,
2024-09-13,24.1,21,29,0,,349,15.5,,1012.4,
2024-09-14,22.9,17,27,0,,1,15,,1013.2,
2024-09-15,22.4,17,27,0,,338,18.7,,1014.4,
2024-09-16,21.4,14,28,0,,15,11.8,,1013.7,
2024-09-17,20.7,15,25.5,0.5,,18,10.2,,1015.7,
2024-09-18,21.4,16,26,1.5,,352,12.3,,1018.6,
2024-09-19,19.5,13,24.5,0,,14,9.5,,1018.9,
2024-09-20,20.2,17,23,0.9,,0,6.6,,1016.4,
2024-09-21,21.6,17,25,1.7,,337,16.1,,1015.2,
2024-09-22,21.4,16,27,0,,311,10.4,,1015,
2024-09-23,23,17.3,27.1,0.1,,153,11.3,,1011.6,
2024-09-24,23.6,22,26,0,,330,24.3,,1011.9,
2024-09-25,22.5,20,25.1,0,,321,27.6,,1016.9,
2024-09-26,21.9,19.8,24,0,,13,21.1,,1020.6,
2024-09-27,21,15.6,24.1,0,,53,14.9,,1021.8,
2024-09-28,20.5,14,24,0,,32,16.6,,1023.1,
2024-09-29,18.4,12,25,0,,23,13.2,,1023,
2024-09-30,17.7,9,25,0,,125,11.5,,1016.1,
2024-10-01,19,11,25,0,,124,13.4,,1009,
2024-10-02,19.8,14.3,26,0.2,,217,10.9,,1006.4,
2024-10-03,20.5,18.6,23,0.8,,326,30.6,,1013.7,
2024-10-04,19.7,15,24,0,,316,19.1,,1018.1,
2024-10-05,19.3,14,25,0,,315,12.2,,1019,
2024-10-06,20.1,15,25,0,,150,20.1,,1019.2,
2024-10-07,22,19.5,25,0,,160,26.5,,1017.1,
2024-10-08,22.6,20,28,0,,243,20.9,,1014.6,
2024-10-09,21.5,18.9,24,0,,352,13.2,,1015.9,
2024-10-10,21.6,16,26,0,,92,10.8,,1011.2,
2024-10-11,20.2,18,22.1,0.6,,68,14,,1014.8,
2024-10-12,19.4,18,20.5,11.3,,56,11.9,,1016.4,
2024-10-13,18.8,17,20.5,0,,38,12.5,,1017.5,
2024-10-14,16.3,15,18,1.2,,46,14,,1019,
2024-10-15,16.1,14,18.4,0,,81,10.3,,1020.6,
2024-10-16,17.2,15.2,20.5,0.1,,133,10.3,,1019.3,
2024-10-17,19.3,16,22.3,0,,143,16.4,,1013.3,
2024-10-18,16.5,14.9,18,0.1,,329,26.3,,1011,
2024-10-19,14.7,13,15.4,0.7,,332,27.8,,1016.2,
2024-10-20,13.8,12.6,16,1.3,,331,21.2,,1019.6,
2024-10-21,13.1,11.4,16,26.9,,324,12.4,,1020.3,
2024-10-22,12.4,11,15,16,,336,17.5,,1025.6,
2024-10-23,12.8,9.6,16,0.2,,333,14,,1027.7,
2024-10-24,12.4,8,17.2,0,,323,9.5,,1024.6,
2024-10-25,14.4,10,20,0.2,,323,7.8,,1020.9,
2024-10-26,13.5,11,15,1.3,,337,22.2,,1021.1,
2024-10-27,12.2,9,14,0.7,,333,21.3,,1029.2,
2024-10-28,11.6,7,16.3,0.6,,81,7.3,,1024.9,
2024-10-29,12.4,9,17,0,,314,10.3,,1021.9,
2024-10-30,12.2,6,18,0.7,,32,5.4,,1022.5,
2024-10-31,14,10,18.1,0,,170,10.3,,1020.6,
2024-11-01,13.9,8.8,20,0,,132,7.5,,1020.7,
2024-11-02,16.7,14,22,0,,183,21.7,,1015.4,
2024-11-03,15.3,12,18,0,,316,27.9,,1011.9,
2024-11-04,11,9,12.9,5.6,,304,28.4,,1018.9,
2024-11-05,10.7,9,14,0,,300,41.5,,1013.6,
2024-11-06,9.2,7,11.2,0,,53,14.4,,1030.6,
2024-11-07,9.8,5,14.1,0,,307,9.9,,1031.4,
2024-11-08,10.6,5,16.2,0.2,,336,6.8,,1030.5,
2024-11-09,13.1,11.5,15.2,12.4,,337,7.1,,1029,
2024-11-10,12.3,9,17,0,,185,11,,1026.4,
2024-11-11,11.8,9,15,0,,309,9.9,,1024.2,
2024-11-12,11.5,9.8,13.2,0.3,,9,19.8,,1026.5,
2024-11-13,10,8.7,11.2,0,,61,16.7,,1031.2,
2024-11-14,11.2,8.8,13,1.1,,161,16.3,,1024.1,
2024-11-15,11.3,8,15,0,,171,11.8,,1018.8,
2024-11-16,12.6,10,15,0,,250,21.2,,1012.4,
2024-11-17,10,7,12,0.6,,329,25.6,,1020.2,
2024-11-18,10.1,7,12,1.2,,153,7,,1017.3,
2024-11-19,12.9,10,16,0,,204,12.5,,1014.7,
2024-11-20,12,8,14,0.1,,334,19.8,,1021.3,
2024-11-21,12.9,8,16,0,,165,20.3,,1017.6,
